cache_policy_short	cache_percentage	batch_size	unsupervised	dataset_short	sample_type_short	pipeline	Step(average) L1 sample	Step(average) L1 recv	Step(average) L2 feat copy	Step(average) L1 train total	Time.L	Time.R	Time.C	Wght.L	Wght.R	Wght.C	optimal_local_rate	optimal_remote_rate	optimal_cpu_rate	Thpt.L	Thpt.R	Thpt.C	SizeGB.L	SizeGB.R	SizeGB.C	coll_cache:local_cache_rate	coll_cache:remote_cache_rate	coll_cache:global_cache_rate	train_process_time	epoch_time:train_total	epoch_time:copy_time
Coll_2	3.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.206493	0.479686	0.313821	nan	nan	nan	nan	0.000000	nan	0.029540	0.059461	0.089001	nan	nan	nan
Cliq_2	4.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.259319	0.518638	0.222043	nan	nan	nan	nan	0.000000	nan	0.040000	0.080000	0.120000	nan	nan	nan
Rep_2	4.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.463212	0.000000	0.536788	nan	nan	nan	nan	0.000000	nan	0.040000	0.000000	0.040000	nan	nan	nan
Coll_2	4.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.244159	0.529838	0.226003	nan	nan	nan	nan	0.000000	nan	0.039916	0.078829	0.118745	nan	nan	nan
Cliq_2	5.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.280230	0.560460	0.159311	nan	nan	nan	nan	0.000000	nan	0.050000	0.100000	0.150000	nan	nan	nan
Rep_2	5.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.520193	0.000000	0.479807	nan	nan	nan	nan	0.000000	nan	0.050000	0.000000	0.050000	nan	nan	nan
Coll_2	5.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.253755	0.584698	0.161547	nan	nan	nan	nan	0.000000	nan	0.049927	0.098893	0.148820	nan	nan	nan
Cliq_2	6.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.295040	0.590080	0.114880	nan	nan	nan	nan	0.000000	nan	0.060000	0.120000	0.180000	nan	nan	nan
Rep_2	6.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.570393	0.000000	0.429607	nan	nan	nan	nan	0.000000	nan	0.060000	0.000000	0.060000	nan	nan	nan
Coll_2	6.000000	1000	True	MAG2_H	3HopRnd	False	None	None	nan	nan	0	0	nan	nan	nan	nan	0.272916	0.607758	0.119326	nan	nan	nan	nan	0.000000	nan	0.059912	0.116961	0.176874	nan	nan	nan
Cliq_2	0	8000	False	PR	3HopRnd	False	0.010602	0.003627	0.050989	0.156662	0	0	0.050989	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.652678	0.000000	0.000000	0.441191	0	0	0	1.0564	0.783300	0.273100
Rep_2	0	8000	False	PR	3HopRnd	False	0.010670	0.003587	0.050941	0.157787	0	0	0.050941	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.656039	0.000000	0.000000	0.440947	0	0	0	1.0616	0.788900	0.272700
Coll_2	0	8000	False	PR	3HopRnd	False	0.010587	0.003595	0.051497	0.160715	0	0	0.051497	0.000000	0.000000	100.000000	None	None	None	nan	nan	8.561633	0.000000	0.000000	0.440898	0	0	0	1.0791	0.803600	0.275500
Cliq_2	1.000000	8000	False	PR	3HopRnd	False	0.010623	0.003584	0.158547	0.043568	0.000060	0.000878	0.048030	2.040138	4.082492	93.877370	0.020664	0.041329	0.938007	149.902344	20.498914	8.616848	0.008994	0.017998	0.413867	0.010000	0.020000	0.030000	1.0285	0.217800	0.810700
Rep_2	1.000000	8000	False	PR	3HopRnd	False	0.010666	0.003605	0.165712	0.043723	0.000063	0.000004	0.050436	2.040138	0.000000	97.959862	0.020664	0.000000	0.979336	142.764137	0.000000	8.562638	0.008994	0.000000	0.431865	0.010000	0.000000	0.010000	1.0652	0.218600	0.846600
Coll_2	1.000000	8000	False	PR	3HopRnd	False	0.010620	0.003617	0.162174	0.043684	0.000055	0.000321	0.049119	1.777807	3.557829	94.664364	0.017986	0.035982	0.946032	142.578125	48.888970	8.500959	0.007842	0.015693	0.417559	0.010000	0.020000	0.030000	1.0474	0.218400	0.829000
Cliq_2	2.000000	8000	False	PR	3HopRnd	False	0.010599	0.003595	0.159220	0.043555	0.000105	0.001736	0.046725	4.100268	8.207185	87.692546	0.041322	0.082643	0.876035	172.061012	20.830708	8.269379	0.018066	0.036162	0.386387	0.020000	0.040000	0.059999	1.0319	0.217800	0.814100
Rep_2	2.000000	8000	False	PR	3HopRnd	False	0.010597	0.003597	0.158751	0.044169	0.000111	0.000004	0.049159	4.078152	0.000000	95.921848	0.041321	0.000000	0.958679	161.968609	0.000000	8.602109	0.017979	0.000000	0.422871	0.020000	0.000000	0.020000	1.0326	0.220800	0.811800
Coll_2	2.000000	8000	False	PR	3HopRnd	False	0.010627	0.003609	0.153680	0.043669	0.000103	0.000633	0.045804	4.106098	8.212196	87.681705	0.041324	0.082649	0.876027	175.686438	57.174417	8.436294	0.018096	0.036191	0.386416	0.020000	0.040000	0.059999	1.0048	0.218300	0.786500
Cliq_2	3.000000	8000	False	PR	3HopRnd	False	0.010615	0.003613	0.146178	0.044205	0.000144	0.002574	0.042805	6.120867	12.246163	81.632969	0.061728	0.123456	0.814816	187.445747	20.980539	8.410004	0.026992	0.054004	0.359990	0.030000	0.059999	0.089999	0.9700	0.221000	0.749000
Rep_2	3.000000	8000	False	PR	3HopRnd	False	0.010590	0.003605	0.161673	0.043912	0.000144	0.000003	0.048756	6.128195	0.000000	93.871805	0.061980	0.000000	0.938020	187.445747	0.000000	8.480326	0.026992	0.000000	0.413467	0.030000	0.000000	0.030000	1.0460	0.219600	0.826400
Coll_2	3.000000	8000	False	PR	3HopRnd	False	0.010646	0.003607	0.142955	0.044026	0.000144	0.000941	0.042342	6.031507	12.244446	81.724046	0.060825	0.123429	0.815746	184.868707	57.431423	8.518802	0.026621	0.054043	0.360703	0.030000	0.059972	0.089971	0.9529	0.220100	0.732800
Cliq_2	4.000000	8000	False	PR	3HopRnd	False	0.010644	0.003604	0.132009	0.043388	0.000182	0.003395	0.038722	8.099433	16.203294	75.697273	0.081741	0.163482	0.754776	196.331988	21.055781	8.624427	0.035732	0.071484	0.333955	0.040000	0.080000	0.120000	0.8950	0.216900	0.678100
Rep_2	4.000000	8000	False	PR	3HopRnd	False	0.010609	0.003589	0.153075	0.043677	0.000190	0.000004	0.046844	8.173109	0.000000	91.826891	0.082685	0.000000	0.917315	189.864309	0.000000	8.652180	0.036074	0.000000	0.405303	0.040000	0.000000	0.040000	1.0017	0.218400	0.783300
Coll_2	4.000000	8000	False	PR	3HopRnd	False	0.010620	0.003608	0.136546	0.043557	0.000182	0.001337	0.040035	7.973003	16.156229	75.870768	0.080473	0.162977	0.756550	193.327181	53.327471	8.363288	0.035186	0.071299	0.334824	0.040000	0.079999	0.119999	0.9186	0.217800	0.700800
Cliq_2	6.000000	8000	False	PR	3HopRnd	False	0.010603	0.003604	0.117161	0.043461	0.000249	0.004969	0.033214	11.904393	23.799925	64.295683	0.120081	0.240163	0.639756	210.764935	21.115290	8.533970	0.052480	0.104922	0.283447	0.060000	0.119999	0.179999	0.8211	0.217300	0.603800
Rep_2	6.000000	8000	False	PR	3HopRnd	False	0.010623	0.003610	0.159637	0.044245	0.000255	0.000003	0.047001	12.284893	0.000000	87.715107	0.123943	0.000000	0.876057	212.699142	0.000000	8.239519	0.054238	0.000000	0.387266	0.060000	0.000000	0.060000	1.0375	0.221200	0.816300
Coll_2	6.000000	8000	False	PR	3HopRnd	False	0.010616	0.003585	0.117377	0.043981	0.000246	0.001809	0.034201	11.723970	23.169167	65.106863	0.118405	0.233983	0.647612	210.357914	56.531578	8.402475	0.051748	0.102266	0.287373	0.059999	0.116999	0.176998	0.8247	0.219900	0.604800
Cliq_2	8.000000	8000	False	PR	3HopRnd	False	0.010624	0.003605	0.099761	0.043635	0.000310	0.006435	0.027674	15.438278	30.863268	53.698454	0.155791	0.311582	0.532627	219.600554	21.148990	8.556302	0.068076	0.136094	0.236787	0.080000	0.160000	0.240000	0.7351	0.218200	0.516900
Rep_2	8.000000	8000	False	PR	3HopRnd	False	0.010615	0.003595	0.147083	0.044416	0.000320	0.000002	0.043419	16.388138	0.000000	83.611862	0.164983	0.000000	0.835017	225.646973	0.000000	8.484729	0.072207	0.000000	0.368398	0.080000	0.000000	0.080000	0.9755	0.222100	0.753400
Coll_2	8.000000	8000	False	PR	3HopRnd	False	0.010674	0.003576	0.095090	0.043875	0.000306	0.002278	0.027692	15.046404	30.637695	54.315901	0.151883	0.309159	0.538957	216.790492	59.296806	8.647720	0.066338	0.135078	0.239473	0.079999	0.157887	0.237886	0.7128	0.219400	0.493400
Cliq_2	10.000000	8000	False	PR	3HopRnd	False	0.010623	0.003587	0.085962	0.043364	0.000366	0.007776	0.022891	18.663390	37.320140	44.016470	0.188409	0.376817	0.434774	224.956241	21.172669	8.482796	0.082334	0.164639	0.194180	0.100000	0.199999	0.299999	0.6646	0.216800	0.447800
Rep_2	10.000000	8000	False	PR	3HopRnd	False	0.010617	0.003611	0.134947	0.043921	0.000394	0.000003	0.040788	20.391297	0.000000	79.608703	0.205429	0.000000	0.794571	228.104180	0.000000	8.602264	0.089873	0.000000	0.350869	0.100000	0.000000	0.100000	0.9124	0.219600	0.692800
Coll_2	10.000000	8000	False	PR	3HopRnd	False	0.010641	0.003595	0.085246	0.043650	0.000354	0.002512	0.023782	18.000488	36.863101	45.136411	0.181583	0.371630	0.446787	224.057645	64.662277	8.362910	0.079316	0.162432	0.198887	0.099999	0.192950	0.292949	0.6625	0.218300	0.444200
Cliq_2	20.000000	8000	False	PR	3HopRnd	False	0.010590	0.003600	0.033979	0.043368	0.000553	0.012365	0.005468	29.757525	59.515049	10.727426	0.299536	0.599072	0.101392	237.094541	21.207162	8.644043	0.131113	0.262227	0.047266	0.200000	0.399999	0.599999	0.4047	0.216800	0.187900
Rep_2	20.000000	8000	False	PR	3HopRnd	False	0.010585	0.003611	0.107866	0.043820	0.000695	0.000002	0.031683	39.334205	0.000000	60.665795	0.396947	0.000000	0.603053	249.536308	0.000000	8.442397	0.173428	0.000000	0.267480	0.200000	0.000000	0.200000	0.7765	0.219100	0.557400
Coll_2	20.000000	8000	False	PR	3HopRnd	False	0.010629	0.003599	0.025362	0.043620	0.000527	0.004180	0.005378	28.064302	61.126386	10.809313	0.282491	0.615307	0.102203	234.541775	64.406400	8.852254	0.123604	0.269219	0.047607	0.199813	0.399282	0.599095	0.3629	0.218100	0.144800
Cliq_2	30.000000	8000	False	PR	3HopRnd	False	0.010589	0.003598	0.018433	0.043402	0.000612	0.013813	0.000172	33.221856	66.470289	0.307856	0.332967	0.665934	0.001098	239.353554	21.218123	7.891988	0.146484	0.293086	0.001357	0.300000	0.599999	0.899999	0.3272	0.217000	0.110200
Rep_2	30.000000	8000	False	PR	3HopRnd	False	0.010617	0.003609	0.079093	0.044409	0.000966	0.000005	0.022710	56.021093	0.000000	43.978907	0.565254	0.000000	0.434746	255.604620	0.000000	8.535354	0.246914	0.000000	0.193838	0.300000	0.000000	0.300000	0.6355	0.222000	0.413500
Coll_2	30.000000	8000	False	PR	3HopRnd	False	0.010637	0.003604	0.012884	0.043608	0.000624	0.003974	0.001505	33.951027	63.064559	2.984414	0.340359	0.633457	0.026184	239.993364	69.998447	8.746885	0.149756	0.278174	0.013164	0.299988	0.510319	0.810308	0.3005	0.218000	0.082500
Cliq_2	40.000000	8000	False	PR	3HopRnd	False	0.010623	0.003658	0.017950	0.043227	0.000612	0.013856	0.000001	33.328166	66.671834	0.000000	0.333333	0.666667	0.000000	240.135442	21.217822	0.000000	0.146963	0.293994	0.000000	0.333333	0.666667	1.000000	0.3242	0.216100	0.108100
Rep_2	40.000000	8000	False	PR	3HopRnd	False	0.010597	0.003591	0.055809	0.043715	0.001171	0.000003	0.015481	69.998229	0.000000	30.001771	0.705948	0.000000	0.294052	263.763610	0.000000	8.551309	0.308867	0.000000	0.132383	0.400000	0.000000	0.400000	0.5156	0.218600	0.297000
Coll_2	40.000000	8000	False	PR	3HopRnd	False	0.010601	0.003584	0.007955	0.043887	0.000843	0.003098	0.000180	48.214958	51.457064	0.327978	0.483029	0.515744	0.001227	252.041166	73.194904	8.029514	0.212471	0.226758	0.001445	0.399794	0.497525	0.897319	0.2771	0.219400	0.057700
Cliq_2	50.000000	8000	False	PR	3HopRnd	False	0.010638	0.003587	0.018001	0.043410	0.000613	0.013859	0.000001	33.337025	66.662975	0.000000	0.333333	0.666667	0.000000	239.791497	21.209001	0.000000	0.146992	0.293936	0.000000	0.333333	0.666667	1.000000	0.3250	0.217000	0.108000
Rep_2	50.000000	8000	False	PR	3HopRnd	False	0.010623	0.003607	0.036843	0.043840	0.001338	0.000004	0.009734	81.007478	0.000000	18.992522	0.816963	0.000000	0.183037	267.255524	0.000000	8.612892	0.357588	0.000000	0.083838	0.500000	0.000000	0.500000	0.4215	0.219200	0.202300
Coll_2	50.000000	8000	False	PR	3HopRnd	False	0.010657	0.003615	0.007133	0.043842	0.001112	0.002022	0.000181	66.027173	33.647548	0.325279	0.663208	0.335581	0.001211	262.047198	73.440205	7.931198	0.291396	0.148496	0.001436	0.499978	0.397529	0.897507	0.2730	0.219200	0.053800
Cliq_2	60.000000	8000	False	PR	3HopRnd	False	0.010570	0.003598	0.017945	0.043275	0.000612	0.013842	0.000001	33.350330	66.649670	0.000000	0.333333	0.666667	0.000000	240.039701	21.209651	0.000000	0.146904	0.293584	0.000000	0.333333	0.666667	1.000000	0.3241	0.216400	0.107700
Rep_2	60.000000	8000	False	PR	3HopRnd	False	0.010590	0.003599	0.022636	0.043792	0.001464	0.000003	0.005445	89.272260	0.000000	10.727740	0.898672	0.000000	0.101328	268.721450	0.000000	8.682349	0.393408	0.000000	0.047275	0.600000	0.000000	0.600000	0.3502	0.219000	0.131200
Coll_2	60.000000	8000	False	PR	3HopRnd	False	0.010793	0.003613	0.006003	0.043899	0.001335	0.001132	0.000072	81.307257	18.582855	0.109888	0.816685	0.183312	0.000003	268.436946	72.353619	6.726848	0.358363	0.081904	0.000484	0.599923	0.326883	0.926806	0.2676	0.219500	0.048100
Cliq_2	70.000000	8000	False	PR	3HopRnd	False	0.010641	0.003610	0.018031	0.043275	0.000613	0.013863	0.000001	33.341447	66.658553	0.000000	0.333333	0.666667	0.000000	240.030460	21.219788	0.000000	0.147139	0.294170	0.000000	0.333333	0.666667	1.000000	0.3246	0.216400	0.108200
Rep_2	70.000000	8000	False	PR	3HopRnd	False	0.010580	0.003597	0.013313	0.043696	0.001548	0.000002	0.002610	94.805856	0.000000	5.194144	0.953585	0.000000	0.046415	270.018270	0.000000	8.774096	0.417988	0.000000	0.022900	0.700000	0.000000	0.700000	0.3031	0.218500	0.084600
Coll_2	70.000000	8000	False	PR	3HopRnd	False	0.010656	0.003592	0.005695	0.043754	0.001485	0.000570	0.000074	90.940147	8.947031	0.112822	0.913632	0.086365	0.000003	270.175915	69.250274	6.726368	0.401211	0.039473	0.000498	0.698921	0.227828	0.926749	0.2653	0.218800	0.046500
Cliq_2	80.000000	8000	False	PR	3HopRnd	False	0.010586	0.003582	0.017986	0.043257	0.000612	0.013854	0.000001	33.322992	66.677008	0.000000	0.333333	0.666667	0.000000	239.943959	21.208902	0.000000	0.146846	0.293828	0.000000	0.333333	0.666667	1.000000	0.3242	0.216300	0.107900
Rep_2	80.000000	8000	False	PR	3HopRnd	False	0.010645	0.003618	0.007998	0.043723	0.001601	0.000002	0.000948	98.116632	0.000000	1.883368	0.985374	0.000000	0.014626	270.424247	0.000000	8.766400	0.432949	0.000000	0.008311	0.800000	0.000000	0.800000	0.2767	0.218600	0.058100
Coll_2	80.000000	8000	False	PR	3HopRnd	False	0.010609	0.003587	0.005383	0.043927	0.001582	0.000199	0.000074	97.220196	2.669709	0.110095	0.975784	0.024213	0.000003	270.877620	59.133558	6.557800	0.428528	0.011768	0.000485	0.799837	0.126869	0.926706	0.2645	0.219600	0.044900
Cliq_2	90.000000	8000	False	PR	3HopRnd	False	0.010628	0.003605	0.017965	0.043260	0.000613	0.013857	0.000001	33.325951	66.674049	0.000000	0.333333	0.666667	0.000000	239.727773	21.216995	0.000000	0.146953	0.294004	0.000000	0.333333	0.666667	1.000000	0.3242	0.216300	0.107900
Rep_2	90.000000	8000	False	PR	3HopRnd	False	0.010622	0.003622	0.005500	0.043812	0.001626	0.000002	0.000173	99.683586	0.000000	0.316414	0.998906	0.000000	0.001094	270.572676	0.000000	8.072164	0.439951	0.000000	0.001396	0.900000	0.000000	0.900000	0.2647	0.219100	0.045600
Coll_2	90.000000	8000	False	PR	3HopRnd	False	0.010643	0.003603	0.005380	0.043953	0.001620	0.000057	0.000074	99.584165	0.303312	0.112523	0.997788	0.002209	0.000003	271.147857	23.471765	6.707166	0.439260	0.001338	0.000496	0.899566	0.027000	0.926566	0.2647	0.219800	0.044900
Cliq_2	100.000000	8000	False	PR	3HopRnd	False	0.010690	0.003616	0.001713	0.046291	0.001634	0.000000	0.000000	0.000000	0.000000	100.000000	0.333333	0.666667	0.000000	0.000000	nan	nan	0.000000	0.000000	0.441006	1.000000	0	1.000000	0.2582	0.231500	0.026700
Rep_2	100.000000	8000	False	PR	3HopRnd	False	0.010623	0.003582	0.001714	0.046490	0.001634	0.000000	0.000000	0.000000	0.000000	100.000000	1.000000	0.000000	0.000000	0.000000	nan	nan	0.000000	0.000000	0.441123	1.000000	0	1.000000	0.2589	0.232400	0.026500
Coll_2	100.000000	8000	False	PR	3HopRnd	False	0.010586	0.003600	0.001712	0.046398	0.001632	0.000000	0.000000	0.000000	0.000000	100.000000	1.000000	0.000000	0.000000	0.000000	nan	nan	0.000000	0.000000	0.440303	1.000000	0	1.000000	0.2586	0.232000	0.026600
Cliq_2	0	8000	False	TW	3HopRnd	False	0.004453	0.001468	0.068523	0.079114	0	0	0.068523	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.164242	0.000000	0.000000	0.696484	0	0	0	1.3420	0.712000	0.630000
Rep_2	0	8000	False	TW	3HopRnd	False	0.004417	0.001458	0.068356	0.079256	0	0	0.068356	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.173074	0.000000	0.000000	0.695391	0	0	0	1.3417	0.713300	0.628400
Coll_2	0	8000	False	TW	3HopRnd	False	0.004460	0.001437	0.068151	0.079905	0	0	0.068151	0.000000	0.000000	100.000000	None	None	None	nan	nan	10.154525	0.000000	0.000000	0.692041	0	0	0	1.3454	0.719100	0.626300
Cliq_2	1.000000	8000	False	TW	3HopRnd	False	0.004371	0.001449	0.068280	0.025201	0.000420	0.009699	0.031912	17.826849	35.680336	46.492815	0.182494	0.364988	0.452518	295.642671	25.623816	10.147841	0.124170	0.248525	0.323838	0.010000	0.020000	0.030000	0.8544	0.226800	0.627600
Rep_2	1.000000	8000	False	TW	3HopRnd	False	0.004355	0.001447	0.084838	0.025442	0.000746	0.000003	0.046343	32.153413	0.000000	67.846587	0.325530	0.000000	0.674470	299.055902	0.000000	10.157995	0.223096	0.000000	0.470752	0.010000	0.000000	0.010000	1.0056	0.229000	0.776600
Coll_2	1.000000	8000	False	TW	3HopRnd	False	0.004360	0.001499	0.061972	0.025351	0.000389	0.003217	0.032080	16.508798	36.753050	46.738153	0.169212	0.375212	0.455577	294.901791	79.387823	10.123921	0.114717	0.255391	0.324775	0.009923	0.019937	0.029861	0.7995	0.228200	0.571300
Cliq_2	2.000000	8000	False	TW	3HopRnd	False	0.004361	0.001449	0.054183	0.025065	0.000521	0.012113	0.022399	22.405358	44.803666	32.790976	0.231325	0.462649	0.306026	297.860935	25.618944	10.139700	0.155186	0.310322	0.227119	0.020000	0.040000	0.060000	0.7263	0.225600	0.500700
Rep_2	2.000000	8000	False	TW	3HopRnd	False	0.004373	0.001445	0.069146	0.025914	0.001044	0.000003	0.037444	45.387423	0.000000	54.612577	0.462620	0.000000	0.537380	302.453754	0.000000	10.146924	0.315762	0.000000	0.379941	0.020000	0.000000	0.020000	0.8686	0.233200	0.635400
Coll_2	2.000000	8000	False	TW	3HopRnd	False	0.004361	0.001460	0.045925	0.025300	0.000458	0.003881	0.022613	19.479537	47.670803	32.849660	0.202157	0.490921	0.306922	296.550901	85.643600	10.128818	0.135820	0.332383	0.229043	0.019994	0.039910	0.059903	0.6542	0.227700	0.426500
Cliq_2	3.000000	8000	False	TW	3HopRnd	False	0.004352	0.001455	0.046567	0.025142	0.000577	0.013458	0.017362	24.869401	49.738802	25.391797	0.258736	0.517473	0.223791	298.926289	25.632407	10.143043	0.172480	0.344961	0.176104	0.030000	0.060000	0.090000	0.6585	0.226300	0.432200
Rep_2	3.000000	8000	False	TW	3HopRnd	False	0.004354	0.001468	0.059385	0.025689	0.001223	0.000002	0.031824	53.513726	0.000000	46.486274	0.547513	0.000000	0.452487	304.147716	0.000000	10.153501	0.371973	0.000000	0.323125	0.030000	0.000000	0.030000	0.7789	0.231200	0.547700
Coll_2	3.000000	8000	False	TW	3HopRnd	False	0.004385	0.001462	0.037438	0.025593	0.000522	0.004085	0.017663	22.392905	51.918428	25.688667	0.233537	0.539407	0.227056	298.076060	88.311372	10.105650	0.155596	0.360752	0.178496	0.029966	0.058962	0.088927	0.5804	0.230300	0.350100
Cliq_2	4.000000	8000	False	TW	3HopRnd	False	0.004379	0.001462	0.041397	0.025114	0.000615	0.014361	0.013915	26.552200	53.108626	20.339174	0.277424	0.554847	0.167729	299.336255	25.639781	10.134073	0.184092	0.368213	0.141016	0.040000	0.080000	0.120000	0.6118	0.226000	0.385800
Rep_2	4.000000	8000	False	TW	3HopRnd	False	0.004384	0.001445	0.052457	0.025490	0.001349	0.000003	0.027887	59.210045	0.000000	40.789955	0.608356	0.000000	0.391644	304.507969	0.000000	10.147677	0.410781	0.000000	0.282988	0.040000	0.000000	0.040000	0.7146	0.229400	0.485200
Coll_2	4.000000	8000	False	TW	3HopRnd	False	0.004376	0.001503	0.031801	0.025312	0.000543	0.004317	0.014285	23.309922	55.884133	20.805945	0.245306	0.581945	0.172750	297.842570	89.815700	10.105388	0.161729	0.387734	0.144355	0.039391	0.077654	0.117045	0.5276	0.227800	0.299800
Cliq_2	6.000000	8000	False	TW	3HopRnd	False	0.004395	0.001505	0.034615	0.025062	0.000666	0.015579	0.009385	28.766988	57.538197	13.694814	0.301985	0.603969	0.094046	299.816418	25.636098	10.128779	0.199678	0.399385	0.095059	0.060000	0.120000	0.180000	0.5507	0.225600	0.325100
Rep_2	6.000000	8000	False	TW	3HopRnd	False	0.004484	0.001447	0.043043	0.025459	0.001520	0.000002	0.022426	67.188865	0.000000	32.811135	0.693855	0.000000	0.306145	306.409334	0.000000	10.141862	0.465742	0.000000	0.227441	0.060000	0.000000	0.060000	0.6296	0.229100	0.400500
Coll_2	6.000000	8000	False	TW	3HopRnd	False	0.004367	0.001463	0.024395	0.025252	0.000729	0.004336	0.009952	31.570891	53.956016	14.473093	0.330132	0.568475	0.101393	301.153657	86.532536	10.112996	0.219541	0.375205	0.100645	0.059868	0.113537	0.173405	0.4601	0.227300	0.232800
Cliq_2	8.000000	8000	False	TW	3HopRnd	False	0.004357	0.001464	0.030762	0.025248	0.000696	0.016283	0.006834	30.005614	60.042105	9.952281	0.317187	0.634375	0.048438	299.970254	25.657031	10.132872	0.208779	0.417773	0.069248	0.080000	0.160000	0.240000	0.5173	0.227200	0.290100
Rep_2	8.000000	8000	False	TW	3HopRnd	False	0.004345	0.001445	0.036701	0.025352	0.001640	0.000002	0.018859	72.511722	0.000000	27.488278	0.752944	0.000000	0.247056	307.575505	0.000000	10.139493	0.504424	0.000000	0.191221	0.080000	0.000000	0.080000	0.5716	0.228200	0.343400
Coll_2	8.000000	8000	False	TW	3HopRnd	False	0.004407	0.001479	0.019301	0.025450	0.001118	0.003067	0.007602	48.912571	40.070111	11.017318	0.507795	0.430418	0.061787	304.690994	90.988751	10.093201	0.340645	0.279062	0.076729	0.079999	0.135963	0.215963	0.4161	0.229000	0.187100
